Case_Number,Offense_Code,Offense_Type,Arrest,Location,Officer_id,Officer_Name,Date
CH405951,3,Homicide,Yes,Chicago,739,Donald Olsen,2002
BO143854,2,Vandalism,No,Boston,117,Alyssa Haycraft,2003
NY356268,2,Vandalism,Yes,New York,641,Gregory Kocher,2004
BO869422,3,Homicide,No,Boston,820,Steven Hardeman,2002
SF124689,2,Vandalism,Yes,San Francisco,167,Adele Peters,2003
NY671647,2,Vandalism,Yes,New York,105,Mitzi Fowler,2001
BO299556,2,Vandalism,No,Boston,117,Alyssa Haycraft,2001
NY897323,5,Assault,Yes,New York,648,Julian Gibson,2000
CH675791,2,Vandalism,No,Chicago,639,Joshua Compton,2003
BO833592,5,Assault,No,Boston,287,Kathy Fry,2004
NY310698,4,Drug abuse,Yes,New York,648,Julian Gibson,2004
BO890792,3,Homicide,No,Boston,117,Alyssa Haycraft,2001
NY504781,2,Vandalism,Yes,New York,628,Valerie Eskew,2002
SF695646,1,Larceny,Yes,San Francisco,291,Roy Romero,2002
CH481150,3,Homicide,No,Chicago,443,Mildred Shuey,2002
CH780819,3,Homicide,Yes,Chicago,646,John Ledue,2002
SF512571,5,Assault,No,San Francisco,140,Charles Ortega,2004
CH794497,3,Homicide,No,Chicago,443,Mildred Shuey,2003
NY900049,2,Vandalism,Yes,New York,255,Rogelio Fett,2002
SF742199,1,Larceny,No,San Francisco,291,Roy Romero,2003
SF262542,2,Vandalism,No,San Francisco,447,Sherell Reine,2000
CH330888,3,Homicide,Yes,Chicago,646,John Ledue,2003
BO767283,5,Assault,Yes,Boston,827,Timothy Iverson,2003
NY902563,2,Vandalism,No,New York,597,Nancy Smith,2002
SF513339,1,Larceny,No,San Francisco,216,Charles Pitts,2004
CH283817,5,Assault,Yes,Chicago,443,Mildred Shuey,2004
NY663539,2,Vandalism,Yes,New York,255,Rogelio Fett,2003
NY324364,3,Homicide,Yes,New York,597,Nancy Smith,2001
SF715237,1,Larceny,No,San Francisco,891,Edward Denton,2000
NY887287,3,Homicide,Yes,New York,597,Nancy Smith,2003
BO628079,4,Drug abuse,Yes,Boston,820,Steven Hardeman,2001
NY345068,1,Larceny,No,New York,641,Gregory Kocher,2002
NY844858,2,Vandalism,No,New York,597,Nancy Smith,2001
SF769658,4,Drug abuse,No,San Francisco,140,Charles Ortega,2002
CH305336,4,Drug abuse,No,Chicago,639,Joshua Compton,2002
BO359058,1,Larceny,No,Boston,414,Ronald Bryant,2001
SF318268,1,Larceny,No,San Francisco,447,Sherell Reine,2001
NY562464,1,Larceny,No,New York,628,Valerie Eskew,2004
SF199728,1,Larceny,Yes,San Francisco,167,Adele Peters,2002
SF239132,1,Larceny,No,San Francisco,891,Edward Denton,2003
NY176623,4,Drug abuse,Yes,New York,628,Valerie Eskew,2003
BO878610,1,Larceny,Yes,Boston,287,Kathy Fry,2001
BO695620,1,Larceny,No,Boston,414,Ronald Bryant,2002
BO727178,1,Larceny,Yes,Boston,799,Jennie Hampton,2000
SF291729,1,Larceny,Yes,San Francisco,848,Joseph Costello,2002
NY115667,4,Drug abuse,No,New York,648,Julian Gibson,2002
NY925880,2,Vandalism,Yes,New York,628,Valerie Eskew,2000
NY883443,4,Drug abuse,No,New York,105,Mitzi Fowler,2000
BO681820,1,Larceny,Yes,Boston,117,Alyssa Haycraft,2003
CH629476,3,Homicide,Yes,Chicago,646,John Ledue,2003
NY428596,1,Larceny,No,New York,641,Gregory Kocher,2000
CH616865,1,Larceny,Yes,Chicago,739,Donald Olsen,2002
SF413953,5,Assault,Yes,San Francisco,130,David Graham,2002
BO461051,1,Larceny,Yes,Boston,976,Tyler Stringer,2002
CH965474,5,Assault,Yes,Chicago,443,Mildred Shuey,2002
NY599310,2,Vandalism,Yes,New York,628,Valerie Eskew,2000
SF443927,5,Assault,No,San Francisco,130,David Graham,2003
CH976828,4,Drug abuse,Yes,Chicago,443,Mildred Shuey,2002
CH637252,2,Vandalism,No,Chicago,646,John Ledue,2000
BO667396,5,Assault,Yes,Boston,117,Alyssa Haycraft,2003
BO814329,1,Larceny,No,Boston,827,Timothy Iverson,2002
CH701605,4,Drug abuse,No,Chicago,739,Donald Olsen,2003
SF207548,1,Larceny,No,San Francisco,291,Roy Romero,2000
BO931670,5,Assault,Yes,Boston,820,Steven Hardeman,2001
CH604930,3,Homicide,No,Chicago,639,Joshua Compton,2002
CH494423,2,Vandalism,No,Chicago,298,Barry Goetz,2003
NY410032,4,Drug abuse,No,New York,313,Kenneth Nance,2003
NY681402,3,Homicide,No,New York,641,Gregory Kocher,2004
SF560305,2,Vandalism,No,San Francisco,140,Charles Ortega,2003
SF162104,1,Larceny,No,San Francisco,447,Sherell Reine,2001
BO403921,4,Drug abuse,No,Boston,117,Alyssa Haycraft,2000
SF459110,1,Larceny,No,San Francisco,848,Joseph Costello,2003
SF834852,1,Larceny,Yes,San Francisco,130,David Graham,2000
NY835825,2,Vandalism,No,New York,648,Julian Gibson,2001
SF278510,1,Larceny,Yes,San Francisco,216,Charles Pitts,2001
BO513361,5,Assault,No,Boston,820,Steven Hardeman,2003
NY811602,2,Vandalism,No,New York,982,Beatrice Frappier,2001
NY349073,2,Vandalism,Yes,New York,597,Nancy Smith,2000
BO137442,1,Larceny,Yes,Boston,287,Kathy Fry,2004
BO384813,3,Homicide,No,Boston,827,Timothy Iverson,2004
SF273093,4,Drug abuse,Yes,San Francisco,891,Edward Denton,2001
NY781732,2,Vandalism,Yes,New York,105,Mitzi Fowler,2001
NY512981,4,Drug abuse,No,New York,313,Kenneth Nance,2000
SF438748,2,Vandalism,Yes,San Francisco,216,Charles Pitts,2001
BO211152,2,Vandalism,No,Boston,414,Ronald Bryant,2002
NY818476,1,Larceny,No,New York,105,Mitzi Fowler,2000
SF959250,2,Vandalism,Yes,San Francisco,140,Charles Ortega,2004
SF341809,1,Larceny,Yes,San Francisco,891,Edward Denton,2002
SF143601,2,Vandalism,Yes,San Francisco,891,Edward Denton,2004
NY338368,2,Vandalism,No,New York,648,Julian Gibson,2001
CH481433,3,Homicide,No,Chicago,515,Beverly Taylor,2004
NY628208,1,Larceny,No,New York,648,Julian Gibson,2000
CH421814,3,Homicide,Yes,Chicago,443,Mildred Shuey,2004
NY700126,2,Vandalism,No,New York,597,Nancy Smith,2001
SF831012,1,Larceny,No,San Francisco,447,Sherell Reine,2004
SF696001,1,Larceny,No,San Francisco,891,Edward Denton,2001
SF468622,3,Homicide,Yes,San Francisco,447,Sherell Reine,2000
SF694134,4,Drug abuse,Yes,San Francisco,291,Roy Romero,2001
SF476652,2,Vandalism,Yes,San Francisco,140,Charles Ortega,2001
BO314112,4,Drug abuse,Yes,Boston,827,Timothy Iverson,2004
SF751880,1,Larceny,No,San Francisco,848,Joseph Costello,2000
BO434115,2,Vandalism,Yes,Boston,287,Kathy Fry,2001
SF535264,5,Assault,Yes,San Francisco,216,Charles Pitts,2004
SF448999,5,Assault,Yes,San Francisco,891,Edward Denton,2003
CH866710,1,Larceny,Yes,Chicago,515,Beverly Taylor,2004
NY597026,1,Larceny,No,New York,648,Julian Gibson,2000
CH950457,3,Homicide,No,Chicago,639,Joshua Compton,2000
NY800907,2,Vandalism,No,New York,641,Gregory Kocher,2003
NY199318,2,Vandalism,No,New York,641,Gregory Kocher,2001
CH102232,1,Larceny,No,Chicago,443,Mildred Shuey,2000
SF792367,1,Larceny,No,San Francisco,167,Adele Peters,2000
CH229774,3,Homicide,Yes,Chicago,443,Mildred Shuey,2003
BO974196,1,Larceny,Yes,Boston,117,Alyssa Haycraft,2000
BO583239,1,Larceny,Yes,Boston,799,Jennie Hampton,2003
SF829497,2,Vandalism,Yes,San Francisco,130,David Graham,2003
SF506514,1,Larceny,No,San Francisco,447,Sherell Reine,2004
CH898144,5,Assault,Yes,Chicago,739,Donald Olsen,2003
SF350431,2,Vandalism,Yes,San Francisco,130,David Graham,2003
SF749560,1,Larceny,No,San Francisco,216,Charles Pitts,2003
NY961655,2,Vandalism,Yes,New York,982,Beatrice Frappier,2004
SF459887,4,Drug abuse,Yes,San Francisco,130,David Graham,2000
CH444869,1,Larceny,Yes,Chicago,639,Joshua Compton,2003
BO603479,3,Homicide,No,Boston,976,Tyler Stringer,2001
SF321937,2,Vandalism,No,San Francisco,291,Roy Romero,2002
CH727137,3,Homicide,Yes,Chicago,443,Mildred Shuey,2004
CH271774,3,Homicide,Yes,Chicago,443,Mildred Shuey,2003
NY357441,1,Larceny,Yes,New York,628,Valerie Eskew,2003
CH465418,2,Vandalism,Yes,Chicago,169,Georgia Jones,2001
BO990426,5,Assault,No,Boston,827,Timothy Iverson,2004
SF440231,5,Assault,Yes,San Francisco,167,Adele Peters,2000
CH421814,3,Homicide,No,Chicago,639,Joshua Compton,2003
BO352876,4,Drug abuse,Yes,Boston,976,Tyler Stringer,2003
BO535583,4,Drug abuse,No,Boston,287,Kathy Fry,2003
CH405641,2,Vandalism,No,Chicago,443,Mildred Shuey,2001
SF143601,5,Assault,Yes,San Francisco,891,Edward Denton,2002
CH991536,4,Drug abuse,Yes,Chicago,443,Mildred Shuey,2004
SF284632,1,Larceny,Yes,San Francisco,140,Charles Ortega,2002
SF910584,3,Homicide,No,San Francisco,291,Roy Romero,2004
BO727178,1,Larceny,No,Boston,827,Timothy Iverson,2000
CH667982,2,Vandalism,Yes,Chicago,783,Peter Palmieri,2001
SF250366,1,Larceny,No,San Francisco,891,Edward Denton,2002
CH755010,2,Vandalism,No,Chicago,739,Donald Olsen,2000
BO859470,2,Vandalism,No,Boston,287,Kathy Fry,2001
CH297224,2,Vandalism,Yes,Chicago,169,Georgia Jones,2001
BO730485,4,Drug abuse,No,Boston,414,Ronald Bryant,2004
CH881789,4,Drug abuse,Yes,Chicago,298,Barry Goetz,2000
CH875460,3,Homicide,No,Chicago,169,Georgia Jones,2002
CH290333,1,Larceny,Yes,Chicago,169,Georgia Jones,2003
SF459707,1,Larceny,No,San Francisco,891,Edward Denton,2002
NY133065,2,Vandalism,Yes,New York,105,Mitzi Fowler,2002
BO858284,3,Homicide,No,Boston,117,Alyssa Haycraft,2002
SF535282,1,Larceny,Yes,San Francisco,891,Edward Denton,2000
CH318852,5,Assault,Yes,Chicago,739,Donald Olsen,2000
BO881013,5,Assault,No,Boston,799,Jennie Hampton,2001
NY184937,1,Larceny,No,New York,641,Gregory Kocher,2000
BO294028,5,Assault,Yes,Boston,264,Tamica Striegel,2004
SF336131,2,Vandalism,Yes,San Francisco,130,David Graham,2003
CH100565,4,Drug abuse,No,Chicago,443,Mildred Shuey,2002
BO152460,2,Vandalism,Yes,Boston,820,Steven Hardeman,2000
NY752870,1,Larceny,No,New York,648,Julian Gibson,2003
NY678515,2,Vandalism,No,New York,628,Valerie Eskew,2000
NY924368,4,Drug abuse,No,New York,641,Gregory Kocher,2001
BO844251,5,Assault,No,Boston,264,Tamica Striegel,2001
CH115901,1,Larceny,No,Chicago,739,Donald Olsen,2001
BO347731,2,Vandalism,Yes,Boston,287,Kathy Fry,2000
SF736886,1,Larceny,Yes,San Francisco,848,Joseph Costello,2003
CH800355,5,Assault,Yes,Chicago,739,Donald Olsen,2001
NY339339,2,Vandalism,No,New York,255,Rogelio Fett,2001
CH513942,3,Homicide,No,Chicago,639,Joshua Compton,2003
CH425073,1,Larceny,Yes,Chicago,515,Beverly Taylor,2001
SF216086,1,Larceny,Yes,San Francisco,447,Sherell Reine,2002
SF679938,1,Larceny,No,San Francisco,167,Adele Peters,2001
NY903891,1,Larceny,Yes,New York,313,Kenneth Nance,2004
BO685484,5,Assault,No,Boston,117,Alyssa Haycraft,2003
NY753395,2,Vandalism,No,New York,648,Julian Gibson,2003
BO968255,2,Vandalism,Yes,Boston,117,Alyssa Haycraft,2004
BO478254,5,Assault,No,Boston,264,Tamica Striegel,2003
SF459707,4,Drug abuse,Yes,San Francisco,130,David Graham,2004
NY585830,1,Larceny,No,New York,641,Gregory Kocher,2001
CH411718,1,Larceny,Yes,Chicago,739,Donald Olsen,2004
SF303474,1,Larceny,Yes,San Francisco,891,Edward Denton,2002
CH205148,3,Homicide,Yes,Chicago,783,Peter Palmieri,2004
SF908280,2,Vandalism,No,San Francisco,167,Adele Peters,2003
NY772735,4,Drug abuse,Yes,New York,982,Beatrice Frappier,2000
SF883862,2,Vandalism,Yes,San Francisco,130,David Graham,2001
SF357914,4,Drug abuse,No,San Francisco,167,Adele Peters,2004
CH764560,4,Drug abuse,No,Chicago,639,Joshua Compton,2004
SF333161,4,Drug abuse,No,San Francisco,447,Sherell Reine,2000
BO387293,2,Vandalism,No,Boston,264,Tamica Striegel,2001
BO790895,5,Assault,No,Boston,827,Timothy Iverson,2004
BO120305,4,Drug abuse,No,Boston,264,Tamica Striegel,2000
CH754683,3,Homicide,No,Chicago,646,John Ledue,2000
SF166999,2,Vandalism,Yes,San Francisco,216,Charles Pitts,2004
SF893422,5,Assault,No,San Francisco,291,Roy Romero,2002
CH161427,3,Homicide,No,Chicago,739,Donald Olsen,2001
CH449587,1,Larceny,No,Chicago,169,Georgia Jones,2004
CH792445,5,Assault,No,Chicago,298,Barry Goetz,2003
CH510793,1,Larceny,Yes,Chicago,298,Barry Goetz,2001
NY581027,5,Assault,Yes,New York,982,Beatrice Frappier,2002
BO103182,5,Assault,Yes,Boston,414,Ronald Bryant,2000
BO977526,2,Vandalism,Yes,Boston,827,Timothy Iverson,2003
NY409744,5,Assault,No,New York,648,Julian Gibson,2003
CH501178,3,Homicide,Yes,Chicago,646,John Ledue,2000
NY943018,2,Vandalism,No,New York,255,Rogelio Fett,2001
BO421721,1,Larceny,No,Boston,264,Tamica Striegel,2004
BO294302,1,Larceny,No,Boston,414,Ronald Bryant,2003
SF313924,1,Larceny,Yes,San Francisco,848,Joseph Costello,2004
NY750241,4,Drug abuse,No,New York,313,Kenneth Nance,2002
BO943258,5,Assault,Yes,Boston,264,Tamica Striegel,2004
SF238790,1,Larceny,Yes,San Francisco,140,Charles Ortega,2001
CH924665,5,Assault,No,Chicago,639,Joshua Compton,2001
CH988906,4,Drug abuse,No,Chicago,739,Donald Olsen,2001
CH861325,4,Drug abuse,Yes,Chicago,443,Mildred Shuey,2001
BO851288,3,Homicide,No,Boston,414,Ronald Bryant,2004
CH776008,2,Vandalism,Yes,Chicago,646,John Ledue,2003
CH906800,3,Homicide,No,Chicago,169,Georgia Jones,2003
SF482852,4,Drug abuse,No,San Francisco,848,Joseph Costello,2002
NY967162,2,Vandalism,No,New York,597,Nancy Smith,2000
SF923152,1,Larceny,No,San Francisco,216,Charles Pitts,2003
BO332061,3,Homicide,Yes,Boston,976,Tyler Stringer,2003
NY443185,2,Vandalism,No,New York,597,Nancy Smith,2003
BO917955,5,Assault,Yes,Boston,976,Tyler Stringer,2004
NY764885,2,Vandalism,No,New York,255,Rogelio Fett,2000
NY772735,4,Drug abuse,No,New York,255,Rogelio Fett,2003
CH734976,3,Homicide,Yes,Chicago,646,John Ledue,2002
NY362876,2,Vandalism,No,New York,641,Gregory Kocher,2004
NY588793,2,Vandalism,No,New York,641,Gregory Kocher,2002
BO686598,2,Vandalism,No,Boston,264,Tamica Striegel,2001
BO767391,1,Larceny,Yes,Boston,117,Alyssa Haycraft,2003
BO551112,1,Larceny,No,Boston,414,Ronald Bryant,2000
SF177321,1,Larceny,Yes,San Francisco,130,David Graham,2001
NY351392,1,Larceny,No,New York,982,Beatrice Frappier,2004
NY439210,3,Homicide,No,New York,648,Julian Gibson,2004
SF468622,1,Larceny,No,San Francisco,130,David Graham,2004
SF691825,1,Larceny,Yes,San Francisco,140,Charles Ortega,2000
NY583644,2,Vandalism,No,New York,105,Mitzi Fowler,2003
BO551112,3,Homicide,Yes,Boston,827,Timothy Iverson,2000
SF584306,4,Drug abuse,No,San Francisco,891,Edward Denton,2002
BO898932,1,Larceny,Yes,Boston,976,Tyler Stringer,2001
SF505734,4,Drug abuse,Yes,San Francisco,130,David Graham,2003
SF983016,1,Larceny,Yes,San Francisco,167,Adele Peters,2000
BO269083,5,Assault,Yes,Boston,820,Steven Hardeman,2002
SF809057,1,Larceny,No,San Francisco,216,Charles Pitts,2000
NY711263,2,Vandalism,No,New York,648,Julian Gibson,2002
BO979930,5,Assault,Yes,Boston,264,Tamica Striegel,2001
BO921119,1,Larceny,No,Boston,827,Timothy Iverson,2003
BO628079,5,Assault,Yes,Boston,287,Kathy Fry,2004
CH303588,1,Larceny,No,Chicago,443,Mildred Shuey,2002
BO529109,4,Drug abuse,Yes,Boston,827,Timothy Iverson,2004
SF963726,5,Assault,Yes,San Francisco,891,Edward Denton,2004
NY972769,4,Drug abuse,No,New York,597,Nancy Smith,2001
NY362876,3,Homicide,No,New York,105,Mitzi Fowler,2003
BO306761,2,Vandalism,No,Boston,799,Jennie Hampton,2004
SF576736,2,Vandalism,No,San Francisco,291,Roy Romero,2001
BO905312,3,Homicide,Yes,Boston,976,Tyler Stringer,2004
BO298525,2,Vandalism,Yes,Boston,414,Ronald Bryant,2002
CH804017,4,Drug abuse,Yes,Chicago,515,Beverly Taylor,2001
BO157041,1,Larceny,Yes,Boston,799,Jennie Hampton,2000
NY220945,2,Vandalism,Yes,New York,597,Nancy Smith,2003
BO269083,5,Assault,No,Boston,976,Tyler Stringer,2002
CH552287,4,Drug abuse,Yes,Chicago,739,Donald Olsen,2004
SF221857,1,Larceny,Yes,San Francisco,216,Charles Pitts,2001
CH547708,2,Vandalism,Yes,Chicago,515,Beverly Taylor,2001
CH347237,3,Homicide,No,Chicago,739,Donald Olsen,2001
CH666381,3,Homicide,No,Chicago,646,John Ledue,2003
SF640684,1,Larceny,No,San Francisco,216,Charles Pitts,2001
CH872621,1,Larceny,Yes,Chicago,739,Donald Olsen,2002
BO456094,3,Homicide,Yes,Boston,117,Alyssa Haycraft,2002
CH732857,2,Vandalism,No,Chicago,298,Barry Goetz,2004
NY893691,5,Assault,Yes,New York,105,Mitzi Fowler,2001
SF122345,1,Larceny,No,San Francisco,291,Roy Romero,2002
CH596362,3,Homicide,Yes,Chicago,646,John Ledue,2002
CH628641,1,Larceny,No,Chicago,443,Mildred Shuey,2004
CH230960,1,Larceny,No,Chicago,639,Joshua Compton,2002
CH670814,1,Larceny,Yes,Chicago,783,Peter Palmieri,2003
BO600848,3,Homicide,No,Boston,827,Timothy Iverson,2002
CH797302,2,Vandalism,Yes,Chicago,646,John Ledue,2004
BO759054,2,Vandalism,Yes,Boston,820,Steven Hardeman,2001
NY883443,2,Vandalism,Yes,New York,597,Nancy Smith,2000
CH204511,5,Assault,Yes,Chicago,739,Donald Olsen,2002
BO615370,5,Assault,No,Boston,264,Tamica Striegel,2002
NY785102,2,Vandalism,No,New York,641,Gregory Kocher,2000
BO175606,5,Assault,No,Boston,264,Tamica Striegel,2004
NY485452,4,Drug abuse,No,New York,648,Julian Gibson,2001
CH507529,3,Homicide,Yes,Chicago,443,Mildred Shuey,2003
CH324826,1,Larceny,Yes,Chicago,646,John Ledue,2001
SF736301,4,Drug abuse,Yes,San Francisco,216,Charles Pitts,2004
BO790188,5,Assault,No,Boston,820,Steven Hardeman,2003
CH191791,3,Homicide,Yes,Chicago,298,Barry Goetz,2002
CH904154,1,Larceny,Yes,Chicago,298,Barry Goetz,2001
NY985444,3,Homicide,Yes,New York,105,Mitzi Fowler,2003
CH148085,3,Homicide,No,Chicago,639,Joshua Compton,2003
NY220819,4,Drug abuse,Yes,New York,255,Rogelio Fett,2000
NY990843,3,Homicide,Yes,New York,105,Mitzi Fowler,2001
CH611464,1,Larceny,No,Chicago,515,Beverly Taylor,2002
CH836036,3,Homicide,No,Chicago,639,Joshua Compton,2003
BO478254,2,Vandalism,No,Boston,820,Steven Hardeman,2004
BO974196,1,Larceny,Yes,Boston,117,Alyssa Haycraft,2004
CH666207,1,Larceny,Yes,Chicago,639,Joshua Compton,2000
CH569621,3,Homicide,No,Chicago,515,Beverly Taylor,2004
SF177321,5,Assault,Yes,San Francisco,447,Sherell Reine,2001
CH655342,5,Assault,Yes,Chicago,515,Beverly Taylor,2002
SF268942,1,Larceny,No,San Francisco,891,Edward Denton,2001
CH614849,5,Assault,Yes,Chicago,515,Beverly Taylor,2001
NY818476,2,Vandalism,No,New York,982,Beatrice Frappier,2000
NY939070,5,Assault,Yes,New York,648,Julian Gibson,2002
CH637164,4,Drug abuse,Yes,Chicago,443,Mildred Shuey,2001
BO725497,3,Homicide,No,Boston,264,Tamica Striegel,2004
NY780889,1,Larceny,Yes,New York,641,Gregory Kocher,2001
NY738169,4,Drug abuse,Yes,New York,105,Mitzi Fowler,2004
CH334297,3,Homicide,Yes,Chicago,169,Georgia Jones,2001
CH399108,4,Drug abuse,No,Chicago,298,Barry Goetz,2001
CH246943,3,Homicide,No,Chicago,443,Mildred Shuey,2002
BO564496,4,Drug abuse,No,Boston,287,Kathy Fry,2002
SF139762,1,Larceny,No,San Francisco,216,Charles Pitts,2000
NY818045,4,Drug abuse,No,New York,641,Gregory Kocher,2000
SF956310,5,Assault,Yes,San Francisco,140,Charles Ortega,2004
BO588405,2,Vandalism,No,Boston,287,Kathy Fry,2004
SF386929,1,Larceny,Yes,San Francisco,216,Charles Pitts,2004
BO381108,5,Assault,Yes,Boston,117,Alyssa Haycraft,2003
BO217667,1,Larceny,No,Boston,264,Tamica Striegel,2001
NY995385,4,Drug abuse,Yes,New York,313,Kenneth Nance,2003
NY483706,4,Drug abuse,No,New York,313,Kenneth Nance,2003
BO921627,5,Assault,Yes,Boston,827,Timothy Iverson,2001
SF691982,5,Assault,Yes,San Francisco,140,Charles Ortega,2001
BO781965,3,Homicide,No,Boston,287,Kathy Fry,2002
BO725497,4,Drug abuse,Yes,Boston,117,Alyssa Haycraft,2003
BO326491,1,Larceny,No,Boston,799,Jennie Hampton,2001
NY620563,2,Vandalism,No,New York,313,Kenneth Nance,2001
NY975038,1,Larceny,Yes,New York,597,Nancy Smith,2003
CH647682,4,Drug abuse,No,Chicago,739,Donald Olsen,2002
SF461020,1,Larceny,No,San Francisco,447,Sherell Reine,2001
CH744314,4,Drug abuse,Yes,Chicago,739,Donald Olsen,2000
SF214289,1,Larceny,No,San Francisco,130,David Graham,2003
CH354587,4,Drug abuse,Yes,Chicago,298,Barry Goetz,2001
CH612907,1,Larceny,No,Chicago,169,Georgia Jones,2003
NY374972,1,Larceny,Yes,New York,105,Mitzi Fowler,2002
SF469322,3,Homicide,No,San Francisco,848,Joseph Costello,2000
NY922214,3,Homicide,Yes,New York,628,Valerie Eskew,2000
BO546016,3,Homicide,Yes,Boston,820,Steven Hardeman,2002
SF893422,1,Larceny,Yes,San Francisco,130,David Graham,2001
BO954928,1,Larceny,Yes,Boston,976,Tyler Stringer,2004
CH115337,4,Drug abuse,No,Chicago,646,John Ledue,2000
NY328095,4,Drug abuse,No,New York,628,Valerie Eskew,2004
SF273614,4,Drug abuse,No,San Francisco,291,Roy Romero,2001
BO119975,1,Larceny,Yes,Boston,799,Jennie Hampton,2003
CH537290,1,Larceny,No,Chicago,646,John Ledue,2002
CH143484,5,Assault,Yes,Chicago,639,Joshua Compton,2001
NY908678,2,Vandalism,Yes,New York,641,Gregory Kocher,2004
BO347809,1,Larceny,No,Boston,287,Kathy Fry,2003
BO785278,5,Assault,Yes,Boston,414,Ronald Bryant,2002
NY147873,2,Vandalism,Yes,New York,255,Rogelio Fett,2000
BO635124,5,Assault,Yes,Boston,117,Alyssa Haycraft,2001
CH159486,3,Homicide,No,Chicago,298,Barry Goetz,2002
NY613743,2,Vandalism,Yes,New York,597,Nancy Smith,2000
SF108625,4,Drug abuse,No,San Francisco,167,Adele Peters,2001
CH822537,2,Vandalism,No,Chicago,783,Peter Palmieri,2004
NY150860,2,Vandalism,Yes,New York,982,Beatrice Frappier,2000
CH493970,3,Homicide,Yes,Chicago,783,Peter Palmieri,2001
BO408990,1,Larceny,No,Boston,827,Timothy Iverson,2000
SF673599,5,Assault,Yes,San Francisco,891,Edward Denton,2002
SF900993,2,Vandalism,Yes,San Francisco,891,Edward Denton,2001
NY167313,3,Homicide,Yes,New York,597,Nancy Smith,2003
CH597104,3,Homicide,Yes,Chicago,298,Barry Goetz,2001
CH467226,3,Homicide,No,Chicago,783,Peter Palmieri,2001
NY403488,3,Homicide,Yes,New York,255,Rogelio Fett,2002
BO551112,3,Homicide,No,Boston,976,Tyler Stringer,2001
BO278209,1,Larceny,No,Boston,117,Alyssa Haycraft,2002
SF797758,1,Larceny,No,San Francisco,848,Joseph Costello,2002
SF459110,1,Larceny,Yes,San Francisco,848,Joseph Costello,2002
CH798472,1,Larceny,Yes,Chicago,646,John Ledue,2002
BO116016,3,Homicide,No,Boston,264,Tamica Striegel,2002
BO444778,2,Vandalism,Yes,Boston,827,Timothy Iverson,2001
CH507529,3,Homicide,Yes,Chicago,739,Donald Olsen,2003
SF978677,4,Drug abuse,No,San Francisco,216,Charles Pitts,2003
NY439869,2,Vandalism,Yes,New York,648,Julian Gibson,2004
BO689742,2,Vandalism,Yes,Boston,264,Tamica Striegel,2002
SF300319,1,Larceny,No,San Francisco,891,Edward Denton,2003
SF622473,3,Homicide,No,San Francisco,891,Edward Denton,2001
NY935352,1,Larceny,Yes,New York,105,Mitzi Fowler,2000
SF767677,1,Larceny,Yes,San Francisco,130,David Graham,2004
CH629476,3,Homicide,Yes,Chicago,783,Peter Palmieri,2001
CH130478,2,Vandalism,Yes,Chicago,298,Barry Goetz,2002
SF652198,1,Larceny,No,San Francisco,167,Adele Peters,2003
BO459730,5,Assault,Yes,Boston,117,Alyssa Haycraft,2003
